srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.5,64763,149.171.126.3,80,tcp,FIN,0.079101,1052,824,31,29,2,2,http,93146.73438,75043.29688,8,10,255,255,1156107007,1159495636,132,82,1,83,664.793849,16.536357,1421927456,1421927456,11.250428,8.727556,0.000721,0.000549,0.000172,0,0,1.0,0.0,0,1,1,4,8,1,1,1,,0
59.166.0.6,20739,149.171.126.6,6881,tcp,FIN,0.510655,1540,1644,31,29,4,4,-,22621.92773,24329.53906,16,18,255,255,1036110812,1078362738,96,91,0,0,2149.51173,60.105395,1421927456,1421927456,34.021935,29.973354,0.00123,0.001102,0.000128,0,0,0.0,0.0,0,11,10,12,15,6,1,6,,0
59.166.0.6,29494,149.171.126.1,26833,tcp,FIN,0.122062,4550,72810,31,29,7,33,-,294407.7813,4712359.5,78,80,255,255,1456105286,3605958466,58,910,0,0,88.39064,86.899672,1421927456,1421927456,1.580649,1.538354,0.000647,0.000522,0.000125,0,0,0.0,0.0,0,11,12,7,15,1,1,2,,0
59.166.0.8,53336,149.171.126.4,53,udp,CON,0.000983,132,164,31,29,0,0,dns,537131.1875,667344.8125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927456,1421927456,0.006,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,8,8,1,1,2,,0
59.166.0.0,25861,149.171.126.4,6577,tcp,FIN,1.627146,424,8824,31,29,1,4,ftp-data,1824.052612,39770.24609,8,12,255,255,3123109793,541724219,53,735,0,0,17179.10749,13694.25762,1421927455,1421927456,232.395857,147.873912,0.001412,0.00053,0.000882,0,0,0.0,0.0,0,1,3,8,2,1,1,1,,0
59.166.0.3,17406,149.171.126.0,14275,tcp,FIN,0.400827,2558,23162,31,29,7,14,-,49797.04688,451286.9688,40,42,255,255,3988143550,1005320312,64,551,0,0,707.842351,689.158985,1421927455,1421927456,10.266077,9.762537,0.000706,0.00056,0.000146,0,0,0.0,0.0,0,1,14,15,1,1,1,1,,0
59.166.0.0,31849,149.171.126.0,5190,tcp,FIN,3.552238,1272,2572,31,29,4,4,-,2686.756836,5472.606445,16,18,255,255,3653169500,3649241604,80,143,0,0,20876.38981,583.709313,1421927453,1421927456,236.792727,208.886875,0.001387,0.00116,0.000227,0,0,0.0,0.0,0,1,14,15,2,1,1,1,,0
59.166.0.2,29848,149.171.126.3,27754,tcp,FIN,0.184644,2438,18508,31,29,7,13,-,102857.3906,781872.125,38,40,255,255,316108304,1053865248,64,463,0,0,0.0,283.022719,1421927456,1421927456,4.981838,4.722359,0.000602,0.000468,0.000134,0,0,0.0,0.0,0,4,3,4,6,1,1,1,,0
59.166.0.2,35131,149.171.126.2,53,udp,CON,0.000954,130,162,31,29,0,0,dns,545073.375,679245.3125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927456,1421927456,0.007,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,5,6,1,1,1,,0
59.166.0.7,33757,149.171.126.6,31899,tcp,FIN,0.134945,2438,18508,31,29,7,13,-,140738.8125,1069828.375,38,40,255,255,2645687821,1059177448,64,463,0,0,227.814996,217.470691,1421927456,1421927456,3.638405,3.447897,0.000607,0.000474,0.000133,0,0,0.0,0.0,0,11,10,12,14,1,1,3,,0
59.166.0.7,50700,149.171.126.5,53,udp,CON,0.000951,146,178,31,29,0,0,dns,614090.4375,748685.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927456,1421927456,0.01,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,3,14,2,1,2,,0
59.166.0.7,59058,149.171.126.0,6881,tcp,FIN,0.462886,1540,1644,31,29,4,4,-,24956.46875,26840.30078,16,18,255,255,1096111489,3290333656,96,91,0,0,2027.601627,48.689051,1421927456,1421927456,30.836401,27.201824,0.0006,0.000454,0.000146,0,0,0.0,0.0,0,11,14,15,14,6,1,6,,0
59.166.0.7,59534,149.171.126.0,6881,tcp,FIN,0.610431,2302,34406,31,29,5,15,-,29172.83008,440174.2188,30,42,255,255,3245690707,1134494147,77,819,0,0,1487.759592,1200.11834,1421927456,1421927456,21.038104,14.876903,0.000645,0.000475,0.00017,0,0,0.0,0.0,0,11,14,15,14,6,1,6,,0
59.166.0.7,61901,149.171.126.0,6881,tcp,FIN,0.462878,1540,1644,31,29,4,4,-,24956.90039,26840.76563,16,18,255,255,3245693090,3299361997,96,91,0,0,2026.356043,49.572484,1421927456,1421927456,30.836735,27.198354,0.00091,0.000496,0.000414,0,0,0.0,0.0,0,11,14,15,14,6,1,6,,0
59.166.0.2,57866,149.171.126.4,65441,tcp,FIN,1.229089,4550,72810,31,29,7,33,-,29237.91406,467988.875,78,80,255,255,316105122,2465925529,58,910,0,0,899.301071,889.648726,1421927454,1421927456,15.957559,15.551709,0.000622,0.000497,0.000125,0,0,0.0,0.0,0,4,3,8,6,1,1,1,,0
59.166.0.4,4021,149.171.126.4,80,tcp,FIN,1.007837,1684,10168,31,29,3,5,http,12414.70508,76234.54688,14,18,255,255,556108235,2703077078,120,565,1,3924,8765.99901,7675.293325,1421927455,1421927456,77.497151,59.255412,0.00061,0.000491,0.000119,0,0,1.0,0.0,0,1,2,8,3,1,1,1,,0
59.166.0.8,53071,149.171.126.8,80,tcp,FIN,0.058148,1052,824,31,29,2,2,http,126711.1484,102084.3359,8,10,255,255,1516109127,1520311587,132,82,1,83,498.398916,12.656953,1421927456,1421927456,8.253,6.348111,0.001213,0.001011,0.000202,0,0,1.0,0.0,0,2,2,4,8,1,1,1,,0
59.166.0.2,42194,149.171.126.0,21,tcp,FIN,2.680909,2934,3742,31,29,11,15,ftp,8588.131836,10960.46191,52,54,255,255,3833172649,1784998364,56,69,0,0,3479.461983,100.530539,1421927453,1421927456,52.560116,50.561848,0.001286,0.001126,0.00016,0,0,0.0,0.0,0,1,1,15,6,1,1,1,,0
175.45.176.0,14324,149.171.126.13,502,tcp,FIN,0.214066,468,268,254,252,2,1,-,15770.83691,8371.25,10,6,255,255,2784361789,2253194490,47,45,0,0,1128.526548,60.616703,1421927456,1421927456,23.785111,41.159,0.052302,0.0076,0.044702,0,1,0.0,0.0,0,1,1,1,1,1,1,1,DoS,1
175.45.176.2,15985,149.171.126.17,80,tcp,FIN,0.534953,1710,115722,62,252,2,44,http,24420.83789,1711776.5,22,92,255,255,1238755653,2995923100,78,1258,1,55622,1218.397927,703.050315,1421927455,1421927456,25.473952,5.800187,0.050365,0.006418,0.043947,0,1,1.0,0.0,0,1,1,1,1,1,1,1,Generic,1
59.166.0.4,45623,149.171.126.0,11922,tcp,FIN,0.544743,424,8824,31,29,1,4,ftp-data,5448.440918,118793.6328,8,12,255,255,616110334,1381932822,53,735,0,0,4875.535729,3873.762965,1421927456,1421927457,77.768712,49.475637,0.000638,0.000505,0.000133,0,0,0.0,0.0,0,2,2,7,2,1,1,1,,0
59.166.0.8,4277,149.171.126.1,6881,tcp,FIN,0.676748,1540,1644,31,29,4,4,-,17069.86914,18358.38477,16,18,255,255,1516112770,3708591016,96,91,0,0,2790.269734,75.147125,1421927456,1421927457,45.094201,39.74559,0.001272,0.001062,0.00021,0,0,0.0,0.0,0,12,12,9,8,6,1,7,,0
59.166.0.8,47951,149.171.126.1,6881,tcp,FIN,0.599305,1540,1644,31,29,4,4,-,19275.66211,20730.67969,16,18,255,255,3665691087,1593156341,96,91,0,0,2646.194669,63.652348,1421927456,1421927457,39.930001,35.22541,0.000604,0.00047,0.000134,0,0,0.0,0.0,0,12,12,9,8,6,1,7,,0
59.166.0.5,42897,149.171.126.0,6881,tcp,FIN,0.803339,1540,1644,31,29,4,4,-,14379.98145,15465.45117,16,18,255,255,3721500253,3815942776,96,91,0,0,3402.645372,84.217773,1421927457,1421927457,53.532599,47.227,0.000608,0.000479,0.000129,0,0,0.0,0.0,0,10,14,7,7,5,1,3,,0
59.166.0.0,3507,149.171.126.3,22,tcp,FIN,38.607452,9504,12402,31,29,26,31,ssh,1951.125854,2547.901855,108,116,255,255,130941580,2280850318,88,107,0,0,77101.68895,74290.17889,1421927418,1421927457,360.814293,335.711193,0.000799,0.000639,0.00016,0,0,0.0,0.0,0,1,2,3,2,1,1,1,,0
59.166.0.5,34290,149.171.126.6,25,tcp,FIN,42.372532,37358,3380,31,29,18,8,smtp,6917.688965,623.045166,52,42,255,255,2508010398,2504906583,718,80,0,0,126072.825,4323.824,1421927415,1421927457,830.82682,1033.46275,0.000674,0.000555,0.000119,0,0,0.0,0.0,0,2,1,1,7,2,1,1,,0
59.166.0.1,17670,149.171.126.4,54547,tcp,FIN,1.345061,8928,320,31,29,4,1,ftp-data,49312.26563,1588.032104,14,6,255,255,3741368212,1339307364,638,53,0,0,9846.964555,425.478656,1421927456,1421927457,103.466228,268.895188,0.000582,0.000443,0.000139,0,0,0.0,0.0,0,2,3,3,2,1,1,1,,0
59.166.0.5,59596,149.171.126.8,6881,tcp,FIN,1.444805,1540,1644,31,29,4,4,-,7995.54248,8599.083984,16,18,255,255,1156108108,1346608376,96,91,0,0,8204.400782,187.688922,1421927456,1421927457,96.297731,84.957586,0.000662,0.000519,0.000143,0,0,0.0,0.0,0,10,3,1,7,5,1,1,,0
59.166.0.7,47374,149.171.126.4,80,tcp,FIN,1.018152,1684,10168,31,29,3,5,http,12288.93164,75462.21094,14,18,255,255,3541499429,3546636345,120,565,1,3924,8767.038057,7675.086134,1421927456,1421927457,78.292613,59.859529,0.000675,0.000536,0.000139,0,0,1.0,0.0,0,2,2,3,3,1,1,1,,0
59.166.0.0,48549,149.171.126.7,53,udp,CON,0.001386,130,162,31,29,0,0,dns,375180.375,467532.4688,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927457,1421927457,0.01,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,2,2,1,1,1,,0
59.166.0.7,27932,149.171.126.1,56538,tcp,FIN,2.763366,320,1862,31,29,1,2,ftp-data,772.970337,4718.882812,6,8,255,255,1093527539,137342744,53,233,0,0,39047.18657,966.112125,1421927454,1421927457,552.6,394.547281,0.001658,0.001531,0.000127,0,0,0.0,0.0,0,1,1,9,3,1,1,1,,0
59.166.0.3,11097,149.171.126.3,53,udp,CON,0.000959,132,164,31,29,0,0,dns,550573.5,684045.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927457,1421927457,0.01,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,3,4,2,1,1,,0
59.166.0.3,40295,149.171.126.0,80,tcp,FIN,0.058152,1052,824,31,29,2,2,http,126702.4297,102077.3125,8,10,255,255,4081494891,1967020804,132,82,1,83,668.615226,16.746365,1421927457,1421927457,8.259571,6.408111,0.000607,0.000475,0.000132,0,0,1.0,0.0,0,2,4,7,4,2,1,2,,0
59.166.0.5,48739,149.171.126.0,6881,tcp,FIN,0.783865,1540,1644,31,29,4,4,-,14737.23242,15849.66895,16,18,255,255,3721497919,1634551940,96,91,0,0,3403.365592,83.556125,1421927457,1421927457,52.235333,46.083531,0.000573,0.000443,0.00013,0,0,0.0,0.0,0,10,14,7,7,5,1,3,,0
59.166.0.6,60338,149.171.126.0,53,udp,CON,0.000947,130,162,31,29,0,0,dns,549102.4375,684266.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927457,1421927457,0.007,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,3,1,7,3,2,1,1,,0
59.166.0.5,60540,149.171.126.5,25,tcp,FIN,10.171181,37358,3380,31,29,18,8,smtp,28818.67969,2595.568848,52,42,255,255,3263945311,2204669924,718,80,0,0,16308.81117,519.279063,1421927447,1421927457,199.42618,248.064344,0.00069,0.000536,0.000154,0,0,0.0,0.0,0,2,3,3,7,2,1,1,,0
59.166.0.1,55732,149.171.126.7,25,tcp,FIN,7.593251,37358,3380,31,29,18,8,smtp,38602.69922,3476.771484,52,42,255,255,1191075680,1594878927,718,80,0,0,9715.539706,289.191281,1421927449,1421927457,148.880395,185.100313,0.005035,0.004135,0.0009,0,0,0.0,0.0,0,1,1,2,2,1,1,1,,0
59.166.0.7,58155,149.171.126.9,5190,tcp,FIN,15.129488,2024,4416,31,29,6,6,-,1025.811279,2245.680664,24,26,255,255,1226039923,3375956425,84,170,0,0,56878.44137,1644.18875,1421927442,1421927457,657.788519,630.368375,0.000801,0.000635,0.000166,0,0,0.0,0.0,0,11,3,2,3,1,1,1,,0
59.166.0.6,39954,149.171.126.4,143,tcp,FIN,38.953369,7810,14540,31,29,30,32,-,1590.825195,2962.516602,122,126,255,255,310946176,2461595387,64,115,0,0,71241.58245,70094.28919,1421927419,1421927457,321.924835,311.622355,0.000757,0.00059,0.000167,0,0,0.0,0.0,0,11,3,3,3,1,1,1,,0
59.166.0.8,43684,149.171.126.1,6881,tcp,FIN,0.685901,1540,1644,31,29,4,4,-,16842.08008,18113.40234,16,18,255,255,1516114287,1577587304,96,91,0,0,2573.577711,79.090289,1421927456,1421927457,45.704666,40.313766,0.00068,0.000557,0.000123,0,0,0.0,0.0,0,12,12,9,8,6,1,7,,0
59.166.0.8,49559,149.171.126.1,6881,tcp,FIN,0.67984,1540,1644,31,29,4,4,-,16992.23242,18274.88672,16,18,255,255,1516111982,1559000474,96,91,0,0,2810.126568,71.170789,1421927456,1421927457,45.300733,39.960648,0.000632,0.000499,0.000133,0,0,0.0,0.0,0,12,12,9,8,6,1,7,,0
59.166.0.3,1615,149.171.126.0,80,tcp,FIN,0.055276,1052,824,31,29,2,2,http,133294.7344,107388.3828,8,10,255,255,4141500403,2002406656,132,82,1,83,502.878028,13.03317,1421927457,1421927457,7.846,6.088111,0.000613,0.000482,0.000131,0,0,1.0,0.0,0,2,4,7,4,2,1,2,,0
59.166.0.5,5464,149.171.126.0,6881,tcp,FIN,0.800935,1540,1644,31,29,4,4,-,14423.14356,15511.87109,16,18,255,255,3721498670,1643002793,96,91,0,0,3457.219976,77.257789,1421927457,1421927457,53.373933,47.083,0.000654,0.000523,0.000131,0,0,0.0,0.0,0,10,14,7,7,5,1,3,,0
59.166.0.6,15990,149.171.126.2,53,udp,CON,0.000978,132,164,31,29,0,0,dns,539877.3125,670756.625,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927457,1421927457,0.001,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,3,2,2,3,2,1,1,,0
59.166.0.8,42720,149.171.126.1,80,tcp,FIN,0.030228,1052,824,31,29,2,2,http,243747.5156,196374.2188,8,10,255,255,1756107970,1782775434,132,82,1,83,249.98312,5.968515,1421927457,1421927457,4.267429,3.303222,0.000632,0.000495,0.000137,0,0,1.0,0.0,0,2,1,9,8,1,1,7,,0
59.166.0.8,5057,149.171.126.5,53,udp,CON,0.000926,132,164,31,29,0,0,dns,570194.375,708423.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927457,1421927457,0.001,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,3,8,1,1,1,,0
59.166.0.8,5019,149.171.126.1,6881,tcp,FIN,0.691924,1540,1644,31,29,4,4,-,16695.47656,17955.73047,16,18,255,255,1516113513,1566760848,96,91,0,0,2728.302517,69.865172,1421927456,1421927457,46.104799,40.669059,0.000718,0.00054,0.000178,0,0,0.0,0.0,0,12,12,9,8,6,1,7,,0
59.166.0.5,34053,149.171.126.1,6881,tcp,FIN,1.998221,2302,34406,31,29,5,15,-,8911.926758,134467.6094,30,42,255,255,3005690850,890879170,77,819,0,0,4531.222464,3927.568724,1421927455,1421927457,68.890173,48.724586,0.000647,0.00051,0.000137,0,0,0.0,0.0,0,10,12,9,7,5,1,1,,0
59.166.0.3,36387,149.171.126.9,53,udp,CON,0.000955,132,164,31,29,0,0,dns,552879.5625,686911.0,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927457,1421927457,0.003,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2,4,2,1,1,,0
59.166.0.9,53761,149.171.126.3,22,tcp,FIN,20.745148,5928,8114,31,29,14,17,ssh,2249.393555,3076.960449,62,60,255,255,2343104850,193846185,96,135,0,0,44964.7132,0.0,1421927436,1421927457,340.084299,351.59964,0.000749,0.000607,0.000142,0,0,0.0,0.0,0,1,2,3,2,1,1,1,,0
59.166.0.9,46662,149.171.126.5,25,tcp,FIN,11.519729,37358,3380,31,29,18,8,smtp,25445.04297,2291.720703,52,42,255,255,1478558691,1612973705,718,80,0,0,20170.68819,654.63175,1421927446,1421927457,225.869179,280.136062,0.03495,0.03415,0.0008,0,0,0.0,0.0,0,2,3,3,2,1,1,1,,0
59.166.0.8,46738,149.171.126.1,6881,tcp,FIN,0.943594,2302,34406,31,29,5,15,-,18872.52344,284758.0625,30,42,255,255,1516111207,1555055428,77,819,0,0,2088.996565,1784.824171,1421927456,1421927457,32.525102,22.999877,0.000732,0.000595,0.000137,0,0,0.0,0.0,0,12,12,9,8,6,1,7,,0
59.166.0.4,44520,149.171.126.2,5190,tcp,FIN,0.160143,1272,2572,31,29,4,4,-,59596.73438,121391.5078,16,18,255,255,1876104734,1876356172,80,143,0,0,619.955693,15.877836,1421927457,1421927457,10.623733,9.389294,0.000641,0.000518,0.000123,0,0,0.0,0.0,0,2,5,2,2,1,1,1,,0
59.166.0.5,6231,149.171.126.0,6881,tcp,FIN,0.792883,1540,1644,31,29,4,4,-,14569.61523,15669.39941,16,18,255,255,1576112954,3797358978,96,91,0,0,3520.46403,83.017289,1421927457,1421927457,52.835668,46.608824,0.000652,0.000523,0.000129,0,0,0.0,0.0,0,12,5,3,5,4,1,2,,0
59.166.0.0,56045,149.171.126.1,22,tcp,FIN,4.82898,5928,8010,31,29,14,17,ssh,9663.324219,13041.26367,62,58,255,255,1323588445,3469349183,96,138,0,0,5658.88355,5860.682778,1421927452,1421927457,79.163604,84.70679,0.000685,0.000559,0.000126,0,0,0.0,0.0,0,1,1,3,2,1,1,1,,0
59.166.0.5,17924,149.171.126.1,6881,tcp,FIN,1.337022,1540,1644,31,29,4,4,-,8640.097656,9292.292969,16,18,255,255,856113379,949368907,96,91,0,0,6088.10127,165.242859,1421927455,1421927457,89.108799,78.620297,0.000606,0.000475,0.000131,0,0,0.0,0.0,0,12,18,3,5,4,1,2,,0
59.166.0.0,25308,149.171.126.9,25,tcp,FIN,26.676327,37358,3380,31,29,18,8,smtp,10988.01953,989.641479,52,42,255,255,888495190,889557613,718,80,0,0,62696.14138,2108.20675,1421927430,1421927457,523.057004,650.628938,0.000674,0.000539,0.000135,0,0,0.0,0.0,0,3,1,2,2,1,1,1,,0
59.166.0.5,2084,149.171.126.7,80,tcp,FIN,0.088379,1052,824,31,29,2,2,http,83368.21875,67165.27344,8,10,255,255,3721495063,1578779585,132,82,1,83,854.717699,22.241039,1421927456,1421927457,12.574857,9.756111,0.000735,0.000564,0.000171,0,0,1.0,0.0,0,1,2,1,5,1,1,1,,0
59.166.0.4,42989,149.171.126.5,5190,tcp,FIN,0.046113,1168,2364,31,29,4,4,-,188233.25,380977.1563,14,14,255,255,1816104856,3965955681,83,169,0,0,280.199712,7.956914,1421927457,1421927457,3.455615,3.507923,0.000656,0.0005,0.000156,0,0,0.0,0.0,0,1,1,1,2,1,1,1,,0
59.166.0.5,49223,149.171.126.0,6881,tcp,FIN,0.676938,1540,1644,31,29,4,4,-,17065.07813,18353.23242,16,18,255,255,1576109730,3823165400,96,91,0,0,3063.820504,74.678383,1421927457,1421927457,45.1076,39.78859,0.000696,0.000531,0.000165,0,0,0.0,0.0,0,12,5,3,5,4,1,2,,0
59.166.0.6,63906,149.171.126.0,80,tcp,FIN,0.050233,1052,824,31,29,2,2,http,146676.4844,118169.3359,8,10,255,255,4261494668,168669,132,82,1,83,464.681208,11.181617,1421927457,1421927457,7.125286,5.478111,0.001067,0.000926,0.000141,0,0,1.0,0.0,0,2,2,3,1,1,1,1,,0
59.166.0.5,36506,149.171.126.1,6881,tcp,FIN,1.226992,1540,1644,31,29,4,4,-,9414.894531,10125.5752,16,18,255,255,3005693293,3092969440,96,91,0,0,4631.601368,147.078953,1421927455,1421927457,81.777736,72.145883,0.000634,0.000509,0.000125,0,0,0.0,0.0,0,12,18,3,5,4,1,2,,0
59.166.0.3,18023,149.171.126.9,53,udp,CON,0.00111,132,164,31,29,0,0,dns,475675.6875,590991.0,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927457,1421927457,0.002,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,3,2,2,1,1,1,1,,0
59.166.0.4,23350,149.171.126.4,53,udp,CON,0.001013,146,178,31,29,0,0,dns,576505.4375,702862.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927457,1421927457,0.001,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,1,2,1,1,1,,0
59.166.0.3,59866,149.171.126.7,6881,tcp,FIN,1.074585,2198,34406,31,29,5,15,-,15782.83789,250046.3125,28,42,255,255,4141502643,4185260129,79,819,0,0,2563.210759,2024.701224,1421927457,1421927458,39.773927,26.195829,0.000685,0.000553,0.000132,0,0,0.0,0.0,0,24,10,10,20,18,1,8,,0
59.166.0.6,2044,149.171.126.1,6881,tcp,FIN,0.920884,1540,1644,31,29,4,4,-,12544.46777,13491.38379,16,18,255,255,2116111027,2184463172,96,91,0,0,3935.15575,108.472359,1421927457,1421927458,61.370402,54.14041,0.000627,0.000495,0.000132,0,0,0.0,0.0,0,8,18,6,6,5,1,5,,0
59.166.0.5,47174,149.171.126.7,31787,tcp,FIN,0.023091,2662,23162,31,29,7,14,-,900437.4375,7833701.5,42,42,255,255,2658205169,2686051258,63,551,0,0,35.308511,0.940732,1421927458,1421927458,0.550268,0.550512,0.000633,0.000513,0.00012,0,0,0.0,0.0,0,12,10,10,9,1,1,1,,0
59.166.0.9,28065,149.171.126.5,80,tcp,FIN,0.037742,1052,824,31,29,2,2,http,195220.1719,157278.3594,8,10,255,255,2418206605,293014618,132,82,1,83,372.349116,8.680482,1421927458,1421927458,5.337143,4.132333,0.000701,0.000547,0.000154,0,0,1.0,0.0,0,1,1,1,3,1,1,1,,0
59.166.0.9,16096,149.171.126.8,25,tcp,FIN,33.507088,37358,3380,31,29,18,8,smtp,8748.0,787.893005,52,42,255,255,3728849017,1584541495,718,80,0,0,87628.9417,2923.8645,1421927424,1421927458,656.994574,817.23275,0.000676,0.000535,0.000141,0,0,0.0,0.0,0,1,2,8,3,1,1,1,,0
59.166.0.4,14049,149.171.126.6,25,tcp,FIN,7.707106,37230,3380,31,29,18,8,smtp,37902.68359,3425.410156,52,42,255,255,1911075027,4242164207,716,80,0,0,11418.70071,361.024656,1421927450,1421927458,151.112372,187.964266,0.00071,0.00057,0.00014,0,0,0.0,0.0,0,2,2,9,5,2,1,1,,0
59.166.0.3,65127,149.171.126.7,6881,tcp,FIN,0.657847,1540,1644,31,29,4,4,-,17560.31445,18885.85156,16,18,255,255,4141501616,2094776586,96,91,0,0,2916.180388,69.358375,1421927457,1421927458,43.834932,38.667117,0.000638,0.0005,0.000138,0,0,0.0,0.0,0,24,10,10,20,18,2,8,,0
59.166.0.3,16590,149.171.126.6,6881,tcp,FIN,0.98129,1540,1644,31,29,4,4,-,11772.25879,12660.88574,16,18,255,255,4081499050,4246147139,96,91,0,0,4173.598437,108.51425,1421927457,1421927458,65.397734,57.694176,0.000943,0.000488,0.000455,0,0,0.0,0.0,0,24,8,9,20,18,1,6,,0
59.166.0.3,37350,149.171.126.6,6881,tcp,FIN,0.999017,1540,1644,31,29,4,4,-,11563.36719,12436.22461,16,18,255,255,4081498314,4238365663,96,91,0,0,4059.770706,106.546125,1421927457,1421927458,66.575198,58.701,0.001278,0.001094,0.000184,0,0,0.0,0.0,0,24,8,9,20,18,1,6,,0
59.166.0.3,60637,149.171.126.7,6881,tcp,FIN,0.770959,1540,1644,31,29,4,4,-,14983.93555,16114.99414,16,18,255,255,1996118952,2075581969,96,91,0,0,3195.06658,78.999625,1421927457,1421927458,51.376,45.32,0.000906,0.000509,0.000397,0,0,0.0,0.0,0,24,10,10,20,18,1,8,,0
59.166.0.2,47064,149.171.126.9,5190,tcp,FIN,0.004266,1064,2260,31,29,4,4,-,1830286.0,3885607.25,12,12,255,255,2774007657,2774329198,89,188,0,0,18.083652,0.3943,1421927458,1421927458,0.353818,0.328364,0.000831,0.000644,0.000187,0,0,0.0,0.0,0,5,2,2,4,1,1,1,,0
59.166.0.5,46126,149.171.126.3,53,udp,CON,0.001014,146,178,31,29,0,0,dns,575936.875,702169.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421927458,1421927458,0.006,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,8,9,1,1,1,,0
59.166.0.6,20895,149.171.126.9,53,udp,CON,0.000962,130,162,31,29,0,0,dns,540540.5625,673596.6875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421927458,1421927458,0.01,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,2,6,1,1,1,,0
59.166.0.0,60749,149.171.126.6,25,tcp,FIN,42.194206,37358,3380,31,29,18,8,smtp,6946.925293,625.678345,52,42,255,255,658430570,659577628,718,80,0,0,127182.1955,4369.5545,1421927416,1421927458,827.330418,1029.113063,0.000703,0.00056,0.000143,0,0,0.0,0.0,0,3,2,9,3,1,1,1,,0
59.166.0.3,17393,149.171.126.6,6881,tcp,FIN,0.967624,1540,1644,31,29,4,4,-,11938.52148,12839.69824,16,18,255,255,4081499815,4265983493,96,91,0,0,4073.547328,113.763195,1421927457,1421927458,64.484601,56.889059,0.000633,0.0005,0.000133,0,0,0.0,0.0,0,24,8,9,20,18,1,6,,0
59.166.0.4,8532,149.171.126.0,23183,tcp,FIN,0.98748,8928,320,31,29,4,1,ftp-data,67168.95313,2163.081787,14,6,255,255,2761497666,1856911150,638,53,0,0,6791.759091,285.641406,1421927457,1421927458,75.960002,197.112203,0.001892,0.001698,0.000194,0,0,0.0,0.0,0,3,1,5,5,1,1,2,,0
59.166.0.3,60216,149.171.126.3,6881,tcp,FIN,0.916968,1540,1644,31,29,4,4,-,12598.04102,13549.00098,16,18,255,255,28627459,2233682024,96,91,0,0,3741.445204,109.001273,1421927458,1421927458,61.106201,53.90941,0.000624,0.000498,0.000126,0,0,0.0,0.0,0,24,7,8,20,18,1,5,,0
59.166.0.9,56065,149.171.126.0,53,udp,CON,0.000996,132,164,31,29,0,0,dns,530120.5,658634.5,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421927458,1421927458,0.011,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,5,3,1,1,1,,0
59.166.0.0,61305,149.171.126.0,143,tcp,FIN,11.173918,7810,14540,31,29,30,32,-,5545.771973,10327.62207,122,126,255,255,111074639,203479896,64,115,0,0,6294.622355,6193.44533,1421927447,1421927458,92.343327,89.328035,0.00867,0.007907,0.000763,0,0,0.0,0.0,0,2,5,5,3,1,1,1,,0
59.166.0.3,61848,149.171.126.7,6881,tcp,FIN,0.776927,1540,1644,31,29,4,4,-,14868.83594,15991.20606,16,18,255,255,1996118123,2067793616,96,91,0,0,3180.899339,78.013461,1421927457,1421927458,51.772998,45.670883,0.000645,0.000512,0.000133,0,0,0.0,0.0,0,24,10,10,20,18,1,8,,0
