Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8080,6,02/03/2018 10:20:04,11006,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41341.08668,636.0167182,1834.333333,3968.981313,9921,1,642,321,384.666089,593,49,10433,3477.666667,5585.913832,9921,1,0,0,0,0,72,92,272.5785935,363.4381247,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:04,490,2,0,0,0,0,0,0,0,0,0,0,0,0,4081.632653,490,0,490,490,490,490,0,490,490,0,0,0,0,0,0,0,0,0,40,0,4081.632653,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:06,10714,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42467.79914,653.350756,1785.666667,3930.431512,9799,19,579,289.5,338.7041482,529,50,10204,3401.333333,5542.953755,9799,39,0,0,0,0,72,92,280.0074669,373.3432892,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:06,469,2,0,0,0,0,0,0,0,0,0,0,0,0,4264.392324,469,0,469,469,469,469,0,469,469,0,0,0,0,0,0,0,0,0,40,0,4264.392324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:08,10581,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43001.60665,661.5631793,1763.5,3915.337061,9748,14,512,256,295.5706345,465,47,10130,3376.666667,5519.747941,9748,42,0,0,0,0,72,92,283.5270768,378.0361024,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:08,450,2,0,0,0,0,0,0,0,0,0,0,0,0,4444.444444,450,0,450,450,450,450,0,450,450,0,0,0,0,0,0,0,0,0,40,0,4444.444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:10,10085,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,45116.50967,694.1001487,1680.833333,3688.939328,9201,21,598,299,335.1686143,536,62,9570,3190,5207.853781,9201,34,0,0,0,0,72,92,297.4714923,396.6286564,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:10,1298,2,0,0,0,0,0,0,0,0,0,0,0,0,1540.832049,1298,0,1298,1298,1298,1298,0,1298,1298,0,0,0,0,0,0,0,0,0,40,0,1540.832049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:12,10407,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43720.57269,672.6241953,1734.5,3805.245156,9494,21,547,273.5,311.8340905,494,53,9934,3311.333333,5356.12447,9494,82,0,0,0,0,72,92,288.2675123,384.356683,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:12,497,2,0,0,0,0,0,0,0,0,0,0,0,0,4024.144869,497,0,497,497,497,497,0,497,497,0,0,0,0,0,0,0,0,0,40,0,4024.144869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:14,10466,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43474.10663,668.8324097,1744.333333,3805.217401,9502,22,574,287,333.7544007,523,51,9965,3321.666667,5355.07258,9502,60,0,0,0,0,72,92,286.6424613,382.1899484,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:14,439,2,0,0,0,0,0,0,0,0,0,0,0,0,4555.808656,439,0,439,439,439,439,0,439,439,0,0,0,0,0,0,0,0,0,40,0,4555.808656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:16,10481,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43411.88818,667.8752027,1746.833333,3822.970542,9541,20,578,289,337.9970414,528,50,9973,3324.333333,5385.908404,9541,65,0,0,0,0,72,92,286.2322297,381.642973,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:16,451,2,0,0,0,0,0,0,0,0,0,0,0,0,4434.5898,451,0,451,451,451,451,0,451,451,0,0,0,0,0,0,0,0,0,40,0,4434.5898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:18,10147,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44840.83966,689.8590716,1691.166667,3756.852801,9353,22,501,250.5,283.5498193,451,50,9718,3239.333333,5296.428073,9353,43,0,0,0,0,72,92,295.6538878,394.2051838,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:18,461,2,0,0,0,0,0,0,0,0,0,0,0,0,4338.394794,461,0,461,461,461,461,0,461,461,0,0,0,0,0,0,0,0,0,40,0,4338.394794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:20,10721,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42440.07089,652.9241675,1786.833333,3894.772672,9726,21,598,299,352.139177,548,50,10194,3398,5483.536177,9726,43,0,0,0,0,72,92,279.8246432,373.0995243,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:20,475,2,0,0,0,0,0,0,0,0,0,0,0,0,4210.526316,475,0,475,475,475,475,0,475,475,0,0,0,0,0,0,0,0,0,40,0,4210.526316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
445,6,02/03/2018 10:20:21,191709,3,1,0,0,0,0,0,0,0,0,0,0,0,20.86495678,63903,110626.0897,191643,1,191709,95854.5,135557.3197,191708,1,0,0,0,0,0,0,0,0,0,72,32,15.64871759,5.216239196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02/03/2018 10:20:22,11831,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38458.28755,591.6659623,1971.833333,3921.947548,9889,16,1592,796,1057.831745,1544,48,10303,3434.333333,5592.932803,9889,23,0,0,0,0,72,92,253.5711267,338.0948356,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:22,462,2,0,0,0,0,0,0,0,0,0,0,0,0,4329.004329,462,0,462,462,462,462,0,462,462,0,0,0,0,0,0,0,0,0,40,0,4329.004329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:24,10391,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43787.89337,673.659898,1731.833333,3822.32005,9525,0,552,276,296.9848481,486,66,9925,3308.333333,5387.504834,9525,0,0,0,0,0,72,92,288.7113849,384.9485131,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:24,508,2,0,0,0,0,0,0,0,0,0,0,0,0,3937.007874,508,0,508,508,508,508,0,508,508,0,0,0,0,0,0,0,0,0,40,0,3937.007874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
3389,17,02/03/2018 10:18:14,116580368,12,16,416,2768,95,12,34.66666667,33.88572597,1218,12,173,340.5164705,27.31163106,0.24017766,4317791.407,6654323.603,1.49E+07,33,1.17E+08,1.06E+07,6714948.452,1.50E+07,7676,1.16E+08,7765398.133,7416683.932,1.51E+07,33,0,0,0,0,96,128,0.102933283,0.137244377,12,1218,110.2068966,260.0213424,67611.09852,0,0,0,0,0,0,0,0,1,114.1428571,34.66666667,173,0,0,0,0,0,0,12,416,16,2768,-1,-1,11,8,126790.875,19641.02903,161618,99396,1.43E+07,1599751.473,1.49E+07,1.03E+07,Benign
8080,6,02/03/2018 10:20:26,10316,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44106.24273,678.5575805,1719.333333,3710.217873,9282,20,620,310,366.2813127,569,51,9767,3255.666667,5220.690599,9282,108,0,0,0,0,72,92,290.8103916,387.7471888,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:26,441,2,0,0,0,0,0,0,0,0,0,0,0,0,4535.147392,441,0,441,441,441,441,0,441,441,0,0,0,0,0,0,0,0,0,40,0,4535.147392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:28,10347,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43974.09877,676.5245965,1724.5,3771.244503,9414,21,536,268,305.4701295,484,52,9884,3294.666667,5302.192125,9414,66,0,0,0,0,72,92,289.9391128,386.5854837,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:28,459,2,0,0,0,0,0,0,0,0,0,0,0,0,4357.298475,459,0,459,459,459,459,0,459,459,0,0,0,0,0,0,0,0,0,40,0,4357.298475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:30,12172,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,37380.87414,575.0903713,2028.666667,4521.74142,11250,22,605,302.5,347.1894296,548,57,11646,3882,6382.95676,11250,35,0,0,0,0,72,92,246.467302,328.6230693,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:30,484,2,0,0,0,0,0,0,0,0,0,0,0,0,4132.231405,484,0,484,484,484,484,0,484,484,0,0,0,0,0,0,0,0,0,40,0,4132.231405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:32,10249,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44394.57508,682.9934628,1708.166667,3796.619887,9451,20,502,251,282.8427125,451,51,9818,3272.666667,5352.598839,9451,37,0,0,0,0,72,92,292.711484,390.2819787,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:32,469,2,0,0,0,0,0,0,0,0,0,0,0,0,4264.392324,469,0,469,469,469,469,0,469,469,0,0,0,0,0,0,0,0,0,40,0,4264.392324,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:34,13282,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,34256.88902,527.0290619,2213.666667,4983.239174,12379,21,546,273,309.7127702,492,54,12811,4270.333333,7024.441994,12379,43,0,0,0,0,72,92,225.869598,301.1594639,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:34,478,2,0,0,0,0,0,0,0,0,0,0,0,0,4184.100418,478,0,478,478,478,478,0,478,478,0,0,0,0,0,0,0,0,0,40,0,4184.100418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:37,10898,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41750.77996,642.3196917,1816.333333,3952.776425,9873,21,620,310,364.8670991,568,52,10351,3450.333333,5565.932207,9873,35,0,0,0,0,72,92,275.2798679,367.0398238,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:37,468,2,0,0,0,0,0,0,0,0,0,0,0,0,4273.504274,468,0,468,468,468,468,0,468,468,0,0,0,0,0,0,0,0,0,40,0,4273.504274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:39,10400,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43750,673.0769231,1733.333333,3818.75402,9519,1,487,243.5,272.2361108,436,51,9985,3328.333333,5366.291954,9519,1,0,0,0,0,72,92,288.4615385,384.6153846,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:39,474,2,0,0,0,0,0,0,0,0,0,0,0,0,4219.409283,474,0,474,474,474,474,0,474,474,0,0,0,0,0,0,0,0,0,40,0,4219.409283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:41,10682,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42595.01966,655.3079948,1780.333333,3856.161546,9640,22,653,326.5,389.6158364,602,51,10102,3367.333333,5434.170529,9640,88,0,0,0,0,72,92,280.8462835,374.4617113,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:41,431,2,0,0,0,0,0,0,0,0,0,0,0,0,4640.37123,431,0,431,431,431,431,0,431,431,0,0,0,0,0,0,0,0,0,40,0,4640.37123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:43,10832,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42005.16987,646.2333826,1805.333333,3936.554974,9831,19,571,285.5,323.147799,514,57,10337,3445.666667,5533.22784,9831,60,0,0,0,0,72,92,276.957164,369.2762186,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:43,464,2,0,0,0,0,0,0,0,0,0,0,0,0,4310.344828,464,0,464,464,464,464,0,464,464,0,0,0,0,0,0,0,0,0,40,0,4310.344828,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
445,6,02/03/2018 10:20:43,103474,3,1,0,0,0,0,0,0,0,0,0,0,0,38.65705395,34491.33333,58194.01378,101681,57,103474,51737,70712.09233,101738,1736,0,0,0,0,0,0,0,0,0,72,32,28.99279046,9.664263486,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Benign
8080,6,02/03/2018 10:20:45,10896,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41758.44347,642.4375918,1816,3967.527593,9902,1,624,312,369.1097398,573,51,10344,3448,5593.65596,9902,1,0,0,0,0,72,92,275.3303965,367.1071953,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:45,648,2,0,0,0,0,0,0,0,0,0,0,0,0,3086.419753,648,0,648,648,648,648,0,648,648,0,0,0,0,0,0,0,0,0,40,0,3086.419753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:47,10726,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42420.28715,652.6198023,1787.666667,3996.972237,9939,1,485,242.5,272.2361108,435,50,10306,3435.333333,5635.296473,9939,1,0,0,0,0,72,92,279.694201,372.9256013,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:47,484,2,0,0,0,0,0,0,0,0,0,0,0,0,4132.231405,484,0,484,484,484,484,0,484,484,0,0,0,0,0,0,0,0,0,40,0,4132.231405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:49,11058,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41146.68114,633.0258636,1843,3977.78838,9949,22,637,318.5,388.2016229,593,44,10487,3495.666667,5593.158082,9949,47,0,0,0,0,72,92,271.2967987,361.7290649,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:49,475,2,0,0,0,0,0,0,0,0,0,0,0,0,4210.526316,475,0,475,475,475,475,0,475,475,0,0,0,0,0,0,0,0,0,40,0,4210.526316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:51,10940,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41590.4936,639.8537477,1823.333333,4060.355288,10104,21,536,268,306.884343,485,51,10476,3492,5728.098201,10104,37,0,0,0,0,72,92,274.2230347,365.630713,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:51,468,2,0,0,0,0,0,0,0,0,0,0,0,0,4273.504274,468,0,468,468,468,468,0,468,468,0,0,0,0,0,0,0,0,0,40,0,4273.504274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:53,10179,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44699.87229,687.6903429,1696.5,3759.003418,9363,20,458,229,253.1442277,408,50,9791,3263.666667,5284.880446,9363,45,0,0,0,0,72,92,294.7244327,392.9659102,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:53,462,2,0,0,0,0,0,0,0,0,0,0,0,0,4329.004329,462,0,462,462,462,462,0,462,462,0,0,0,0,0,0,0,0,0,40,0,4329.004329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:55,14825,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,30691.39966,472.1753794,2470.833333,5651.310518,14001,1,490,245,274.3574311,439,51,14407,4802.333333,7968.839648,14001,1,0,0,0,0,72,92,202.3608769,269.8145025,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:55,505,2,0,0,0,0,0,0,0,0,0,0,0,0,3960.39604,505,0,505,505,505,505,0,505,505,0,0,0,0,0,0,0,0,0,40,0,3960.39604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:57,11382,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39975.39975,615.0061501,1897,4251.529654,10568,1,503,251.5,283.5498193,452,51,10949,3649.666667,5994.448459,10568,1,0,0,0,0,72,92,263.5740643,351.4320857,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:57,480,2,0,0,0,0,0,0,0,0,0,0,0,0,4166.666667,480,0,480,480,480,480,0,480,480,0,0,0,0,0,0,0,0,0,40,0,4166.666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:59,10321,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44084.8755,678.2288538,1720.166667,3786.154324,9442,21,502,251,280.0142853,449,53,9893,3297.666667,5322.899241,9442,89,0,0,0,0,72,92,290.6695088,387.559345,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:20:59,458,2,0,0,0,0,0,0,0,0,0,0,0,0,4366.812227,458,0,458,458,458,458,0,458,458,0,0,0,0,0,0,0,0,0,40,0,4366.812227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:21:01,10355,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43940.12554,676.0019314,1725.833333,3765.010035,9400,21,620,310,364.8670991,568,52,9808,3269.333333,5311.633867,9400,47,0,0,0,0,72,92,289.7151135,386.286818,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,02/03/2018 10:21:01,457,2,0,0,0,0,0,0,0,0,0,0,0,0,4376.367615,457,0,457,457,457,457,0,457,457,0,0,0,0,0,0,0,0,0,40,0,4376.367615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
